id,date,time,name,size,type,price,day_name
19661,2015-05-22,18:38,ital_supr,L,supreme,20.75,Friday
19662,2015-05-22,18:38,the_greek,L,classic,20.5,Friday
19663,2015-05-22,18:38,peppr_salami,M,supreme,16.5,Friday
19664,2015-05-22,18:51,napolitana,L,classic,20.5,Friday
19665,2015-05-22,18:54,ital_supr,M,supreme,16.5,Friday
19666,2015-05-22,18:54,veggie_veg,L,veggie,20.25,Friday
19667,2015-05-22,18:54,prsc_argla,S,supreme,12.5,Friday
19668,2015-05-22,18:54,calabrese,L,supreme,20.25,Friday
19669,2015-05-22,18:54,spinach_supr,M,supreme,16.5,Friday
19670,2015-05-22,18:59,thai_ckn,S,chicken,12.75,Friday
19671,2015-05-22,18:59,five_cheese,L,veggie,18.5,Friday
19672,2015-05-22,18:59,five_cheese,L,veggie,18.5,Friday
19673,2015-05-22,19:09,peppr_salami,S,supreme,12.5,Friday
19674,2015-05-22,19:09,napolitana,L,classic,20.5,Friday
19675,2015-05-22,19:10,hawaiian,L,classic,16.5,Friday
19676,2015-05-22,19:10,ital_cpcllo,L,classic,20.5,Friday
19677,2015-05-22,19:11,ital_cpcllo,L,classic,20.5,Friday
19678,2015-05-22,19:11,four_cheese,L,veggie,17.95,Friday
19679,2015-05-22,19:11,mexicana,L,veggie,20.25,Friday
19680,2015-05-22,19:13,pepperoni,M,classic,12.5,Friday
19681,2015-05-22,19:13,green_garden,S,veggie,12.0,Friday
19682,2015-05-22,19:14,ital_supr,M,supreme,16.5,Friday
19683,2015-05-22,19:14,bbq_ckn,M,chicken,16.75,Friday
19684,2015-05-22,19:32,ckn_alfredo,L,chicken,20.75,Friday
19685,2015-05-22,19:32,five_cheese,L,veggie,18.5,Friday
19686,2015-05-22,19:32,classic_dlx,L,classic,20.5,Friday
19687,2015-05-22,19:39,five_cheese,L,veggie,18.5,Friday
19688,2015-05-22,19:39,spicy_ital,M,supreme,16.5,Friday
19689,2015-05-22,19:57,ital_cpcllo,L,classic,20.5,Friday
19690,2015-05-22,19:57,sicilian,L,supreme,20.25,Friday
19691,2015-05-22,19:57,bbq_ckn,L,chicken,20.75,Friday
19692,2015-05-22,19:59,bbq_ckn,L,chicken,20.75,Friday
19693,2015-05-22,19:59,thai_ckn,L,chicken,20.75,Friday
19694,2015-05-22,20:00,ckn_pesto,S,chicken,12.75,Friday
19695,2015-05-22,20:03,hawaiian,L,classic,16.5,Friday
19696,2015-05-22,20:03,spin_pesto,M,veggie,16.5,Friday
19697,2015-05-22,20:07,green_garden,M,veggie,16.0,Friday
19698,2015-05-22,20:07,four_cheese,L,veggie,17.95,Friday
19699,2015-05-22,20:12,ital_veggie,S,veggie,12.75,Friday
19700,2015-05-22,20:12,bbq_ckn,L,chicken,20.75,Friday
19701,2015-05-22,20:12,thai_ckn,L,chicken,20.75,Friday
19702,2015-05-22,20:12,thai_ckn,L,chicken,20.75,Friday
19703,2015-05-22,20:15,mexicana,L,veggie,20.25,Friday
19704,2015-05-22,20:15,southw_ckn,L,chicken,20.75,Friday
19705,2015-05-22,20:28,spinach_fet,M,veggie,16.0,Friday
19706,2015-05-22,20:48,thai_ckn,L,chicken,20.75,Friday
19707,2015-05-22,20:48,pepperoni,M,classic,12.5,Friday
19708,2015-05-22,20:53,pepperoni,M,classic,12.5,Friday
19709,2015-05-22,20:56,classic_dlx,M,classic,16.0,Friday
19710,2015-05-22,20:56,brie_carre,S,supreme,23.65,Friday
19711,2015-05-22,20:56,spinach_fet,L,veggie,20.25,Friday
19712,2015-05-22,21:32,the_greek,L,classic,20.5,Friday
19713,2015-05-22,21:46,ckn_alfredo,M,chicken,16.75,Friday
19714,2015-05-22,21:46,ckn_pesto,S,chicken,12.75,Friday
19715,2015-05-22,21:46,prsc_argla,L,supreme,20.75,Friday
19716,2015-05-22,21:46,ckn_pesto,L,chicken,20.75,Friday
19717,2015-05-22,22:11,napolitana,M,classic,16.0,Friday
19718,2015-05-22,22:15,big_meat,S,classic,12.0,Friday
19719,2015-05-22,22:15,ital_cpcllo,S,classic,12.0,Friday
19720,2015-05-22,22:15,spinach_fet,M,veggie,16.0,Friday
19721,2015-05-22,22:30,southw_ckn,M,chicken,16.75,Friday
19722,2015-05-22,22:36,southw_ckn,L,chicken,20.75,Friday
19723,2015-05-22,22:36,classic_dlx,M,classic,16.0,Friday
19724,2015-05-22,22:53,ital_veggie,M,veggie,16.75,Friday
19725,2015-05-22,22:53,pep_msh_pep,S,classic,11.0,Friday
19726,2015-05-22,22:53,spicy_ital,L,supreme,20.75,Friday
19727,2015-05-22,23:02,peppr_salami,M,supreme,16.5,Friday
19728,2015-05-23,12:05,calabrese,M,supreme,16.25,Saturday
19729,2015-05-23,12:11,pep_msh_pep,L,classic,17.5,Saturday
19730,2015-05-23,12:21,four_cheese,M,veggie,14.75,Saturday
19731,2015-05-23,12:21,four_cheese,L,veggie,17.95,Saturday
19732,2015-05-23,12:21,ckn_alfredo,L,chicken,20.75,Saturday
19733,2015-05-23,12:21,bbq_ckn,S,chicken,12.75,Saturday
19734,2015-05-23,12:21,classic_dlx,M,classic,16.0,Saturday
19735,2015-05-23,12:21,the_greek,S,classic,12.0,Saturday
19736,2015-05-23,12:21,calabrese,L,supreme,20.25,Saturday
19737,2015-05-23,12:21,ckn_pesto,L,chicken,20.75,Saturday
19738,2015-05-23,12:21,classic_dlx,S,classic,12.0,Saturday
19739,2015-05-23,12:21,spinach_fet,L,veggie,20.25,Saturday
19740,2015-05-23,12:43,hawaiian,S,classic,10.5,Saturday
19741,2015-05-23,12:54,veggie_veg,L,veggie,20.25,Saturday
19742,2015-05-23,12:54,classic_dlx,M,classic,16.0,Saturday
19743,2015-05-23,12:54,the_greek,XL,classic,25.5,Saturday
19744,2015-05-23,12:56,napolitana,S,classic,12.0,Saturday
19745,2015-05-23,12:56,classic_dlx,S,classic,12.0,Saturday
19746,2015-05-23,12:58,sicilian,S,supreme,12.25,Saturday
19747,2015-05-23,13:25,ckn_alfredo,L,chicken,20.75,Saturday
19748,2015-05-23,13:25,sicilian,M,supreme,16.25,Saturday
19749,2015-05-23,13:25,ital_supr,M,supreme,16.5,Saturday
19750,2015-05-23,13:25,big_meat,S,classic,12.0,Saturday
19751,2015-05-23,13:25,sicilian,M,supreme,16.25,Saturday
19752,2015-05-23,13:25,big_meat,S,classic,12.0,Saturday
19753,2015-05-23,13:25,pepperoni,M,classic,12.5,Saturday
19754,2015-05-23,13:25,four_cheese,L,veggie,17.95,Saturday
19755,2015-05-23,13:25,bbq_ckn,S,chicken,12.75,Saturday
19756,2015-05-23,13:25,ckn_pesto,M,chicken,16.75,Saturday
19757,2015-05-23,13:25,spicy_ital,M,supreme,16.5,Saturday
19758,2015-05-23,13:29,ital_cpcllo,L,classic,20.5,Saturday
19759,2015-05-23,13:40,ital_cpcllo,L,classic,20.5,Saturday
19760,2015-05-23,13:56,ital_supr,M,supreme,16.5,Saturday
19761,2015-05-23,13:56,hawaiian,M,classic,13.25,Saturday
19762,2015-05-23,14:16,thai_ckn,M,chicken,16.75,Saturday
19763,2015-05-23,14:24,cali_ckn,L,chicken,20.75,Saturday
19764,2015-05-23,14:24,green_garden,S,veggie,12.0,Saturday
19765,2015-05-23,14:24,spicy_ital,L,supreme,20.75,Saturday
19766,2015-05-23,14:29,big_meat,S,classic,12.0,Saturday
19767,2015-05-23,14:33,big_meat,S,classic,12.0,Saturday
19768,2015-05-23,15:07,five_cheese,L,veggie,18.5,Saturday
19769,2015-05-23,15:07,pepperoni,L,classic,15.25,Saturday
19770,2015-05-23,15:12,spicy_ital,L,supreme,20.75,Saturday
19771,2015-05-23,15:12,bbq_ckn,L,chicken,20.75,Saturday
19772,2015-05-23,16:18,mexicana,M,veggie,16.0,Saturday
19773,2015-05-23,16:18,thai_ckn,M,chicken,16.75,Saturday
19774,2015-05-23,16:18,spicy_ital,L,supreme,20.75,Saturday
19775,2015-05-23,16:28,big_meat,S,classic,12.0,Saturday
19776,2015-05-23,16:28,pepperoni,S,classic,9.75,Saturday
19777,2015-05-23,16:28,big_meat,S,classic,12.0,Saturday
19778,2015-05-23,16:28,the_greek,S,classic,12.0,Saturday
19779,2015-05-23,16:28,green_garden,S,veggie,12.0,Saturday
19780,2015-05-23,16:28,sicilian,S,supreme,12.25,Saturday
19781,2015-05-23,16:28,soppressata,L,supreme,20.75,Saturday
19782,2015-05-23,16:29,ital_supr,L,supreme,20.75,Saturday
19783,2015-05-23,16:36,southw_ckn,L,chicken,20.75,Saturday
19784,2015-05-23,16:36,ital_supr,M,supreme,16.5,Saturday
19785,2015-05-23,16:41,spin_pesto,L,veggie,20.75,Saturday
19786,2015-05-23,16:41,ital_supr,M,supreme,16.5,Saturday
19787,2015-05-23,16:41,pepperoni,M,classic,12.5,Saturday
19788,2015-05-23,16:41,peppr_salami,L,supreme,20.75,Saturday
19789,2015-05-23,16:48,spinach_fet,L,veggie,20.25,Saturday
19790,2015-05-23,16:48,thai_ckn,L,chicken,20.75,Saturday
19791,2015-05-23,16:48,spinach_fet,L,veggie,20.25,Saturday
19792,2015-05-23,16:48,ckn_alfredo,M,chicken,16.75,Saturday
19793,2015-05-23,17:14,veggie_veg,M,veggie,16.0,Saturday
19794,2015-05-23,17:14,southw_ckn,L,chicken,20.75,Saturday
19795,2015-05-23,17:27,mexicana,L,veggie,20.25,Saturday
19796,2015-05-23,17:27,big_meat,S,classic,12.0,Saturday
19797,2015-05-23,17:27,mexicana,L,veggie,20.25,Saturday
19798,2015-05-23,17:27,ital_veggie,S,veggie,12.75,Saturday
19799,2015-05-23,17:39,four_cheese,L,veggie,17.95,Saturday
19800,2015-05-23,17:39,prsc_argla,S,supreme,12.5,Saturday
19801,2015-05-23,17:39,southw_ckn,L,chicken,20.75,Saturday
19802,2015-05-23,17:39,the_greek,XL,classic,25.5,Saturday
19803,2015-05-23,18:06,thai_ckn,L,chicken,20.75,Saturday
19804,2015-05-23,18:06,ckn_pesto,M,chicken,16.75,Saturday
19805,2015-05-23,18:21,ital_cpcllo,M,classic,16.0,Saturday
19806,2015-05-23,18:21,prsc_argla,S,supreme,12.5,Saturday
19807,2015-05-23,18:48,classic_dlx,L,classic,20.5,Saturday
19808,2015-05-23,18:48,ital_cpcllo,L,classic,20.5,Saturday
19809,2015-05-23,18:48,big_meat,S,classic,12.0,Saturday
19810,2015-05-23,18:48,spinach_supr,L,supreme,20.75,Saturday
19811,2015-05-23,18:48,classic_dlx,M,classic,16.0,Saturday
19812,2015-05-23,18:48,the_greek,XXL,classic,35.95,Saturday
19813,2015-05-23,18:48,calabrese,S,supreme,12.25,Saturday
19814,2015-05-23,18:50,southw_ckn,L,chicken,20.75,Saturday
19815,2015-05-23,18:51,prsc_argla,S,supreme,12.5,Saturday
19816,2015-05-23,18:51,spinach_fet,M,veggie,16.0,Saturday
19817,2015-05-23,18:51,napolitana,S,classic,12.0,Saturday
19818,2015-05-23,19:00,the_greek,XL,classic,25.5,Saturday
19819,2015-05-23,19:04,peppr_salami,M,supreme,16.5,Saturday
19820,2015-05-23,19:04,pepperoni,L,classic,15.25,Saturday
19821,2015-05-23,19:04,four_cheese,L,veggie,17.95,Saturday
19822,2015-05-23,19:25,spinach_supr,L,supreme,20.75,Saturday
19823,2015-05-23,19:31,ital_supr,S,supreme,12.5,Saturday
19824,2015-05-23,19:31,classic_dlx,M,classic,16.0,Saturday
19825,2015-05-23,19:33,green_garden,L,veggie,20.25,Saturday
19826,2015-05-23,19:33,cali_ckn,S,chicken,12.75,Saturday
19827,2015-05-23,19:33,ckn_pesto,M,chicken,16.75,Saturday
19828,2015-05-23,19:33,calabrese,M,supreme,16.25,Saturday
19829,2015-05-23,19:39,southw_ckn,S,chicken,12.75,Saturday
19830,2015-05-23,19:52,big_meat,S,classic,12.0,Saturday
19831,2015-05-23,19:57,ckn_alfredo,S,chicken,12.75,Saturday
19832,2015-05-23,20:05,sicilian,S,supreme,12.25,Saturday
19833,2015-05-23,20:12,bbq_ckn,S,chicken,12.75,Saturday
19834,2015-05-23,20:12,thai_ckn,L,chicken,20.75,Saturday
19835,2015-05-23,20:23,soppressata,M,supreme,16.5,Saturday
19836,2015-05-23,20:23,mediterraneo,M,veggie,16.0,Saturday
19837,2015-05-23,20:40,bbq_ckn,L,chicken,20.75,Saturday
19838,2015-05-23,20:40,veggie_veg,M,veggie,16.0,Saturday
19839,2015-05-23,20:40,ital_supr,L,supreme,20.75,Saturday
19840,2015-05-23,20:40,pepperoni,L,classic,15.25,Saturday
19841,2015-05-23,20:47,sicilian,M,supreme,16.25,Saturday
19842,2015-05-23,20:47,big_meat,S,classic,12.0,Saturday
19843,2015-05-23,20:47,sicilian,M,supreme,16.25,Saturday
19844,2015-05-23,20:47,ckn_alfredo,M,chicken,16.75,Saturday
19845,2015-05-23,20:48,ital_veggie,S,veggie,12.75,Saturday
19846,2015-05-23,20:48,hawaiian,M,classic,13.25,Saturday
19847,2015-05-23,20:48,pep_msh_pep,S,classic,11.0,Saturday
19848,2015-05-23,20:48,pep_msh_pep,S,classic,11.0,Saturday
19849,2015-05-23,21:01,pepperoni,S,classic,9.75,Saturday
19850,2015-05-23,21:01,spicy_ital,L,supreme,20.75,Saturday
19851,2015-05-23,21:01,cali_ckn,M,chicken,16.75,Saturday
19852,2015-05-23,21:01,cali_ckn,M,chicken,16.75,Saturday
19853,2015-05-23,21:02,thai_ckn,L,chicken,20.75,Saturday
19854,2015-05-23,21:04,bbq_ckn,L,chicken,20.75,Saturday
19855,2015-05-23,21:04,cali_ckn,L,chicken,20.75,Saturday
19856,2015-05-23,21:04,spinach_fet,M,veggie,16.0,Saturday
19857,2015-05-23,21:04,big_meat,S,classic,12.0,Saturday
19858,2015-05-23,21:13,cali_ckn,M,chicken,16.75,Saturday
19859,2015-05-23,21:13,napolitana,M,classic,16.0,Saturday
19860,2015-05-23,21:20,prsc_argla,M,supreme,16.5,Saturday
19861,2015-05-23,21:20,ital_supr,M,supreme,16.5,Saturday
19862,2015-05-23,21:20,napolitana,S,classic,12.0,Saturday
19863,2015-05-23,21:28,hawaiian,S,classic,10.5,Saturday
19864,2015-05-23,21:51,mexicana,S,veggie,12.0,Saturday
19865,2015-05-23,21:51,brie_carre,S,supreme,23.65,Saturday
19866,2015-05-23,21:56,spicy_ital,M,supreme,16.5,Saturday
19867,2015-05-23,21:56,classic_dlx,S,classic,12.0,Saturday
19868,2015-05-23,21:56,pepperoni,M,classic,12.5,Saturday
19869,2015-05-23,21:56,four_cheese,M,veggie,14.75,Saturday
19870,2015-05-23,22:27,cali_ckn,M,chicken,16.75,Saturday
19871,2015-05-23,22:31,spin_pesto,L,veggie,20.75,Saturday
19872,2015-05-23,22:31,sicilian,S,supreme,12.25,Saturday
19873,2015-05-23,22:53,spinach_supr,L,supreme,20.75,Saturday
19874,2015-05-23,22:53,sicilian,L,supreme,20.25,Saturday
19875,2015-05-23,22:53,hawaiian,L,classic,16.5,Saturday
19876,2015-05-24,11:49,southw_ckn,L,chicken,20.75,Sunday
19877,2015-05-24,11:49,cali_ckn,M,chicken,16.75,Sunday
19878,2015-05-24,11:49,prsc_argla,M,supreme,16.5,Sunday
19879,2015-05-24,11:49,five_cheese,L,veggie,18.5,Sunday
19880,2015-05-24,11:50,five_cheese,L,veggie,18.5,Sunday
19881,2015-05-24,11:50,sicilian,L,supreme,20.25,Sunday
19882,2015-05-24,11:50,five_cheese,L,veggie,18.5,Sunday
19883,2015-05-24,11:50,soppressata,L,supreme,20.75,Sunday
19884,2015-05-24,11:50,brie_carre,S,supreme,23.65,Sunday
19885,2015-05-24,11:50,mediterraneo,S,veggie,12.0,Sunday
19886,2015-05-24,11:50,brie_carre,S,supreme,23.65,Sunday
19887,2015-05-24,12:36,big_meat,S,classic,12.0,Sunday
19888,2015-05-24,12:36,ital_supr,M,supreme,16.5,Sunday
19889,2015-05-24,12:40,peppr_salami,S,supreme,12.5,Sunday
19890,2015-05-24,12:41,napolitana,S,classic,12.0,Sunday
19891,2015-05-24,12:41,mediterraneo,M,veggie,16.0,Sunday
19892,2015-05-24,12:45,thai_ckn,S,chicken,12.75,Sunday
19893,2015-05-24,12:46,ital_cpcllo,L,classic,20.5,Sunday
19894,2015-05-24,12:46,soppressata,S,supreme,12.5,Sunday
19895,2015-05-24,12:46,thai_ckn,L,chicken,20.75,Sunday
19896,2015-05-24,12:46,classic_dlx,M,classic,16.0,Sunday
19897,2015-05-24,13:02,classic_dlx,M,classic,16.0,Sunday
19898,2015-05-24,13:12,cali_ckn,L,chicken,20.75,Sunday
19899,2015-05-24,13:12,spinach_fet,S,veggie,12.0,Sunday
19900,2015-05-24,13:12,four_cheese,L,veggie,17.95,Sunday
19901,2015-05-24,13:17,big_meat,S,classic,12.0,Sunday
19902,2015-05-24,13:25,ital_supr,M,supreme,16.5,Sunday
19903,2015-05-24,13:25,hawaiian,L,classic,16.5,Sunday
19904,2015-05-24,13:25,big_meat,S,classic,12.0,Sunday
19905,2015-05-24,13:25,peppr_salami,L,supreme,20.75,Sunday
19906,2015-05-24,13:25,hawaiian,L,classic,16.5,Sunday
19907,2015-05-24,13:33,mexicana,L,veggie,20.25,Sunday
19908,2015-05-24,13:33,pep_msh_pep,L,classic,17.5,Sunday
19909,2015-05-24,13:33,four_cheese,L,veggie,17.95,Sunday
19910,2015-05-24,13:55,hawaiian,L,classic,16.5,Sunday
19911,2015-05-24,13:55,pepperoni,M,classic,12.5,Sunday
19912,2015-05-24,13:55,spicy_ital,L,supreme,20.75,Sunday
19913,2015-05-24,14:17,pepperoni,S,classic,9.75,Sunday
19914,2015-05-24,14:32,spinach_supr,L,supreme,20.75,Sunday
19915,2015-05-24,14:43,pepperoni,L,classic,15.25,Sunday
19916,2015-05-24,14:43,spicy_ital,L,supreme,20.75,Sunday
19917,2015-05-24,14:43,thai_ckn,L,chicken,20.75,Sunday
19918,2015-05-24,14:43,big_meat,S,classic,12.0,Sunday
19919,2015-05-24,14:56,ital_supr,L,supreme,20.75,Sunday
19920,2015-05-24,14:56,napolitana,S,classic,12.0,Sunday
19921,2015-05-24,14:56,veggie_veg,M,veggie,16.0,Sunday
19922,2015-05-24,15:05,cali_ckn,L,chicken,20.75,Sunday
19923,2015-05-24,15:05,spinach_supr,M,supreme,16.5,Sunday
19924,2015-05-24,15:17,spinach_fet,M,veggie,16.0,Sunday
19925,2015-05-24,15:19,sicilian,L,supreme,20.25,Sunday
19926,2015-05-24,15:33,four_cheese,M,veggie,14.75,Sunday
19927,2015-05-24,15:33,ital_veggie,M,veggie,16.75,Sunday
19928,2015-05-24,15:42,napolitana,L,classic,20.5,Sunday
19929,2015-05-24,15:42,four_cheese,M,veggie,14.75,Sunday
19930,2015-05-24,15:42,thai_ckn,L,chicken,20.75,Sunday
19931,2015-05-24,15:52,ckn_alfredo,M,chicken,16.75,Sunday
19932,2015-05-24,15:52,peppr_salami,M,supreme,16.5,Sunday
19933,2015-05-24,15:52,calabrese,M,supreme,16.25,Sunday
19934,2015-05-24,15:52,prsc_argla,M,supreme,16.5,Sunday
19935,2015-05-24,16:16,pep_msh_pep,S,classic,11.0,Sunday
19936,2015-05-24,16:16,thai_ckn,S,chicken,12.75,Sunday
19937,2015-05-24,16:16,cali_ckn,M,chicken,16.75,Sunday
19938,2015-05-24,16:18,spicy_ital,L,supreme,20.75,Sunday
19939,2015-05-24,16:24,ckn_pesto,M,chicken,16.75,Sunday
19940,2015-05-24,16:30,mediterraneo,S,veggie,12.0,Sunday
19941,2015-05-24,16:30,big_meat,S,classic,12.0,Sunday
19942,2015-05-24,16:30,the_greek,XL,classic,25.5,Sunday
19943,2015-05-24,16:41,hawaiian,S,classic,10.5,Sunday
19944,2015-05-24,16:41,thai_ckn,L,chicken,20.75,Sunday
19945,2015-05-24,16:41,spinach_supr,L,supreme,20.75,Sunday
19946,2015-05-24,16:49,four_cheese,L,veggie,17.95,Sunday
19947,2015-05-24,16:49,veggie_veg,S,veggie,12.0,Sunday
19948,2015-05-24,16:52,sicilian,M,supreme,16.25,Sunday
19949,2015-05-24,16:52,hawaiian,M,classic,13.25,Sunday
19950,2015-05-24,16:52,soppressata,S,supreme,12.5,Sunday
19951,2015-05-24,17:26,green_garden,S,veggie,12.0,Sunday
19952,2015-05-24,17:26,napolitana,M,classic,16.0,Sunday
19953,2015-05-24,17:26,spinach_fet,M,veggie,16.0,Sunday
19954,2015-05-24,17:26,hawaiian,L,classic,16.5,Sunday
19955,2015-05-24,17:36,southw_ckn,L,chicken,20.75,Sunday
19956,2015-05-24,17:41,four_cheese,L,veggie,17.95,Sunday
19957,2015-05-24,17:41,veggie_veg,S,veggie,12.0,Sunday
19958,2015-05-24,17:43,napolitana,L,classic,20.5,Sunday
19959,2015-05-24,17:43,cali_ckn,L,chicken,20.75,Sunday
19960,2015-05-24,17:46,thai_ckn,M,chicken,16.75,Sunday
19961,2015-05-24,17:46,napolitana,S,classic,12.0,Sunday
19962,2015-05-24,17:46,green_garden,S,veggie,12.0,Sunday
19963,2015-05-24,17:47,hawaiian,L,classic,16.5,Sunday
19964,2015-05-24,17:47,hawaiian,L,classic,16.5,Sunday
19965,2015-05-24,18:07,veggie_veg,S,veggie,12.0,Sunday
19966,2015-05-24,18:07,prsc_argla,M,supreme,16.5,Sunday
19967,2015-05-24,18:07,napolitana,S,classic,12.0,Sunday
19968,2015-05-24,18:23,pepperoni,S,classic,9.75,Sunday
19969,2015-05-24,18:23,ital_veggie,L,veggie,21.0,Sunday
19970,2015-05-24,18:23,mexicana,M,veggie,16.0,Sunday
19971,2015-05-24,18:23,southw_ckn,L,chicken,20.75,Sunday
19972,2015-05-24,18:33,the_greek,M,classic,16.0,Sunday
19973,2015-05-24,18:44,sicilian,S,supreme,12.25,Sunday
19974,2015-05-24,18:57,big_meat,S,classic,12.0,Sunday
19975,2015-05-24,18:59,soppressata,S,supreme,12.5,Sunday
19976,2015-05-24,18:59,bbq_ckn,M,chicken,16.75,Sunday
19977,2015-05-24,19:09,sicilian,M,supreme,16.25,Sunday
19978,2015-05-24,19:09,cali_ckn,L,chicken,20.75,Sunday
19979,2015-05-24,19:09,pep_msh_pep,L,classic,17.5,Sunday
19980,2015-05-24,19:17,sicilian,S,supreme,12.25,Sunday
19981,2015-05-24,19:17,big_meat,S,classic,12.0,Sunday
19982,2015-05-24,19:31,soppressata,L,supreme,20.75,Sunday
19983,2015-05-24,19:31,southw_ckn,L,chicken,20.75,Sunday
19984,2015-05-24,19:36,hawaiian,S,classic,10.5,Sunday
19985,2015-05-24,19:36,green_garden,S,veggie,12.0,Sunday
19986,2015-05-24,19:57,cali_ckn,M,chicken,16.75,Sunday
19987,2015-05-24,20:18,ital_cpcllo,S,classic,12.0,Sunday
19988,2015-05-24,20:18,spin_pesto,M,veggie,16.5,Sunday
19989,2015-05-24,20:22,thai_ckn,M,chicken,16.75,Sunday
19990,2015-05-24,20:22,classic_dlx,S,classic,12.0,Sunday
19991,2015-05-24,20:28,thai_ckn,S,chicken,12.75,Sunday
19992,2015-05-24,20:28,pepperoni,L,classic,15.25,Sunday
19993,2015-05-24,20:28,spinach_fet,M,veggie,16.0,Sunday
19994,2015-05-24,20:41,brie_carre,S,supreme,23.65,Sunday
19995,2015-05-24,20:41,ital_supr,L,supreme,20.75,Sunday
19996,2015-05-24,20:48,pepperoni,M,classic,12.5,Sunday
19997,2015-05-24,21:24,ital_supr,M,supreme,16.5,Sunday
19998,2015-05-24,21:24,mexicana,L,veggie,20.25,Sunday
19999,2015-05-24,21:24,spinach_fet,L,veggie,20.25,Sunday
20000,2015-05-24,21:39,mexicana,L,veggie,20.25,Sunday
20001,2015-05-24,21:39,four_cheese,L,veggie,17.95,Sunday
20002,2015-05-24,21:43,thai_ckn,L,chicken,20.75,Sunday
20003,2015-05-24,21:43,pep_msh_pep,M,classic,14.5,Sunday
20004,2015-05-24,21:43,bbq_ckn,S,chicken,12.75,Sunday
20005,2015-05-24,21:43,cali_ckn,L,chicken,20.75,Sunday
20006,2015-05-24,22:05,bbq_ckn,M,chicken,16.75,Sunday
20007,2015-05-24,22:52,thai_ckn,S,chicken,12.75,Sunday
20008,2015-05-24,22:52,mexicana,M,veggie,16.0,Sunday
20009,2015-05-24,22:52,spinach_fet,S,veggie,12.0,Sunday
20010,2015-05-25,11:15,sicilian,L,supreme,20.25,Monday
20011,2015-05-25,11:22,sicilian,M,supreme,16.25,Monday
20012,2015-05-25,11:42,southw_ckn,L,chicken,20.75,Monday
20013,2015-05-25,11:49,pep_msh_pep,L,classic,17.5,Monday
20014,2015-05-25,11:49,ital_cpcllo,L,classic,20.5,Monday
20015,2015-05-25,11:51,classic_dlx,M,classic,16.0,Monday
20016,2015-05-25,11:58,bbq_ckn,S,chicken,12.75,Monday
20017,2015-05-25,11:59,calabrese,M,supreme,16.25,Monday
20018,2015-05-25,11:59,mexicana,M,veggie,16.0,Monday
20019,2015-05-25,12:18,cali_ckn,S,chicken,12.75,Monday
20020,2015-05-25,12:24,cali_ckn,L,chicken,20.75,Monday
20021,2015-05-25,12:24,mediterraneo,L,veggie,20.25,Monday
20022,2015-05-25,12:24,classic_dlx,M,classic,16.0,Monday
20023,2015-05-25,12:24,hawaiian,M,classic,13.25,Monday
20024,2015-05-25,12:24,spicy_ital,S,supreme,12.5,Monday
20025,2015-05-25,12:24,big_meat,S,classic,12.0,Monday
20026,2015-05-25,12:24,ital_supr,S,supreme,12.5,Monday
20027,2015-05-25,12:24,ital_supr,L,supreme,20.75,Monday
20028,2015-05-25,12:24,napolitana,L,classic,20.5,Monday
20029,2015-05-25,12:30,spinach_fet,M,veggie,16.0,Monday
20030,2015-05-25,12:30,prsc_argla,L,supreme,20.75,Monday
20031,2015-05-25,12:35,peppr_salami,M,supreme,16.5,Monday
20032,2015-05-25,12:35,spinach_fet,S,veggie,12.0,Monday
20033,2015-05-25,12:35,soppressata,L,supreme,20.75,Monday
20034,2015-05-25,12:35,soppressata,L,supreme,20.75,Monday
20035,2015-05-25,12:35,calabrese,M,supreme,16.25,Monday
20036,2015-05-25,12:35,four_cheese,M,veggie,14.75,Monday
20037,2015-05-25,12:35,prsc_argla,S,supreme,12.5,Monday
20038,2015-05-25,12:35,mexicana,L,veggie,20.25,Monday
20039,2015-05-25,12:35,the_greek,S,classic,12.0,Monday
20040,2015-05-25,12:35,spin_pesto,M,veggie,16.5,Monday
20041,2015-05-25,12:39,calabrese,S,supreme,12.25,Monday
20042,2015-05-25,12:39,bbq_ckn,M,chicken,16.75,Monday
20043,2015-05-25,13:05,pep_msh_pep,S,classic,11.0,Monday
20044,2015-05-25,13:07,spicy_ital,L,supreme,20.75,Monday
20045,2015-05-25,13:13,bbq_ckn,S,chicken,12.75,Monday
20046,2015-05-25,13:13,mediterraneo,M,veggie,16.0,Monday
20047,2015-05-25,13:13,prsc_argla,M,supreme,16.5,Monday
20048,2015-05-25,13:13,soppressata,M,supreme,16.5,Monday
20049,2015-05-25,13:13,cali_ckn,S,chicken,12.75,Monday
20050,2015-05-25,13:22,veggie_veg,S,veggie,12.0,Monday
20051,2015-05-25,13:26,thai_ckn,L,chicken,20.75,Monday
20052,2015-05-25,13:26,four_cheese,M,veggie,14.75,Monday
20053,2015-05-25,14:09,the_greek,M,classic,16.0,Monday
20054,2015-05-25,14:09,five_cheese,L,veggie,18.5,Monday
20055,2015-05-25,14:26,soppressata,L,supreme,20.75,Monday
20056,2015-05-25,14:26,southw_ckn,M,chicken,16.75,Monday
20057,2015-05-25,14:27,ital_supr,L,supreme,20.75,Monday
20058,2015-05-25,14:27,big_meat,S,classic,12.0,Monday
20059,2015-05-25,14:27,ital_supr,L,supreme,20.75,Monday
20060,2015-05-25,14:44,five_cheese,L,veggie,18.5,Monday
